sku_id,period,qty_total,category_id
746436995,2025-05-19,-0.05657353810768173,672241
746436995,2025-05-26,-0.05067405587522261,672241
746436995,2025-06-02,-0.04495200988126716,672241
746436995,2025-06-09,-0.039418307581802536,672241
746436995,2025-06-16,-0.034072637280221474,672241
2709580011,2025-03-10,0.8850893627843375,672241
2709580011,2025-03-17,0.3850747839023001,672241
2709580011,2025-03-24,-0.11490975624561839,672241
2709580011,2025-03-31,0.8850831965814285,672241
2709580011,2025-04-07,-0.114947096406738,672241
2709580011,2025-04-14,-0.11497301537916244,672241
2709580011,2025-04-21,-0.11498209495722805,672241
2709580011,2025-04-28,-0.6149320975638162,672241
2709580011,2025-05-05,-0.1148657935729584,672241
2709580011,2025-05-12,-0.11485438657313324,672241
2709580011,2025-05-19,0.8851402485668903,672241
2709580011,2025-05-26,0.8852131722065743,672241
2709580011,2025-06-02,0.8853373783194953,672241
2709580011,2025-06-09,-0.11458837434950447,672241
2709580011,2025-06-16,-0.1145353605645626,672241
2709580215,2025-03-10,0.06317804957303014,672241
2709580215,2025-03-17,0.06312921977554747,672241
2709580215,2025-03-24,0.06308903054163723,672241
2709580215,2025-03-31,1.0630613247612681,672241
2709580215,2025-04-07,0.5630338002528216,672241
2709580215,2025-04-14,0.06301326620097997,672241
2709580215,2025-04-21,0.0630028829372774,672241
2709580215,2025-04-28,0.06300138266791644,672241
2709580215,2025-05-05,0.5630096943880277,672241
2709580215,2025-05-12,0.5630223386439573,672241
2709580215,2025-05-19,2.063042692946885,672241
2709580215,2025-05-26,0.06304939104271623,672241
2709580215,2025-06-02,0.0630597036292978,672241
2709580215,2025-06-09,1.5630657274977962,672241
2709580215,2025-06-16,0.5630855469274713,672241
2787887686,2025-03-10,-0.8938523373294245,672241
2787887686,2025-03-17,-0.8935922826406159,672241
2787887686,2025-03-24,-0.893451979003803,672241
2787887686,2025-03-31,-0.8934608828802505,672241
2787887686,2025-04-07,-0.8935298411064865,672241
2787887686,2025-04-14,-0.8935972145659685,672241
2787887686,2025-04-21,-0.8936704138826209,672241
2787887686,2025-04-28,-0.8938001661539631,672241
2787887686,2025-05-05,-0.8940033457978807,672241
2787887686,2025-05-12,-0.8941960007699272,672241
2787887686,2025-05-19,-0.894289264776176,672241
2787887686,2025-05-26,-0.8944315093856814,672241
2787887686,2025-06-02,4.605533491485325,672241
2787887686,2025-06-09,1.6053733936179855,672241
2787887686,2025-06-16,-0.8947162895454852,672241
3022776581,2025-03-10,-0.23872157384047957,672241
3022776581,2025-03-17,0.26126267710418755,672241
3022776581,2025-03-24,0.2612086992308129,672241
3022776581,2025-03-31,0.7611518316713302,672241
3022776581,2025-04-07,-0.23888965665036577,672241
3022776581,2025-04-14,0.2610902809025676,672241
3022776581,2025-04-21,0.26109091527698813,672241
3022776581,2025-04-28,0.26106789906266387,672241
3022776581,2025-05-05,1.2610986282878685,672241
3022776581,2025-05-12,0.26112822971088956,672241
3022776581,2025-05-19,0.2612104027637212,672241
3022776581,2025-05-26,-0.23869937060872626,672241
3022776581,2025-06-02,0.26137294053264154,672241
3022776581,2025-06-09,-0.23852951446785153,672241
3022776581,2025-06-16,-0.2384661917932228,672241
3022776731,2025-03-10,0.4070386052467968,672241
3022776731,2025-03-17,0.40704056039897796,672241
3022776731,2025-03-24,0.407041362322549,672241
3022776731,2025-03-31,0.407040296268313,672241
3022776731,2025-04-07,-0.09296666523666322,672241
3022776731,2025-04-14,-0.09297041741806755,672241
3022776731,2025-04-21,0.407033787665176,672241
3022776731,2025-04-28,-0.09296741474051004,672241
3022776731,2025-05-05,-0.09296711201565183,672241
3022776731,2025-05-12,-0.09296357197145225,672241
3022776731,2025-05-19,0.4070469117782928,672241
3022776731,2025-05-26,-0.09294944144591835,672241
3022776731,2025-06-02,-0.09294620090008515,672241
3022776731,2025-06-09,-0.09294120359938071,672241
3022776731,2025-06-16,-0.09293498421507146,672241
3238598023,2025-03-10,0.3604307213471549,672241
3238598023,2025-03-17,1.3479245267006954,672241
3238598023,2025-03-24,-0.16431050891508292,672241
3238598023,2025-03-31,-0.1763119069127748,672241
3238598023,2025-04-07,-0.18807283459901541,672241
3238598023,2025-04-14,-0.19959191593219,672241
3238598023,2025-04-21,-0.2108687564058509,672241
3238598023,2025-04-28,-0.22190250382348178,672241
3238598023,2025-05-05,-0.23269320050631248,672241
3238598023,2025-05-12,-0.24324024157468233,672241
3238598023,2025-05-19,0.24645294043887966,672241
3238598023,2025-05-26,-0.2636045590341912,672241
3238598023,2025-06-02,-0.27341575083673614,672241
3238598023,2025-06-09,-0.2829838886279596,672241
3238598023,2025-06-16,0.20773575476640144,672241
3252722291,2025-03-10,-0.12220679061840568,672241
3252722291,2025-03-17,-0.12220581544543031,672241
3252722291,2025-03-24,-0.12219496775101263,672241
3252722291,2025-03-31,-0.12217889644949541,672241
3252722291,2025-04-07,-0.1221611951513586,672241
3252722291,2025-04-14,-0.1221433195645256,672241
3252722291,2025-04-21,-0.12212585010916492,672241
3252722291,2025-04-28,-0.12210968082032174,672241
3252722291,2025-05-05,0.3779112967521798,672241
3252722291,2025-05-12,-0.12208118897126922,672241
3252722291,2025-05-19,-0.12206450829464278,672241
3252722291,2025-05-26,-0.12204501305313853,672241
3252722291,2025-06-02,-0.12202697231924485,672241
3252722291,2025-06-09,-0.12200842502957034,672241
3252722291,2025-06-16,-0.12198932623067385,672241
3576081009,2025-03-10,-0.10855616938331529,672241
3576081009,2025-03-17,-0.10861793107049825,672241
3576081009,2025-03-24,-0.10862010374009243,672241
3576081009,2025-03-31,-0.10862074041377494,672241
3576081009,2025-04-07,-0.1086201166004174,672241
3576081009,2025-04-14,-0.1086183356812114,672241
3576081009,2025-04-21,0.3901360392331047,672241
3576081009,2025-04-28,-0.10860929402958291,672241
3576081009,2025-05-05,-0.10860100303122758,672241
3576081009,2025-05-12,-0.10856820009274144,672241
3576081009,2025-05-19,-0.10853471489389868,672241
3576081009,2025-05-26,-0.10847731194163948,672241
3576081009,2025-06-02,-0.10846618384778055,672241
3576081009,2025-06-09,-0.10844311531973559,672241
3576081009,2025-06-16,-0.10842005861583931,672241
3577564803,2025-03-10,4.923889759647487,672241
3577564803,2025-03-17,4.923936267897741,672241
3577564803,2025-03-24,3.42368581582126,672241
3577564803,2025-03-31,5.424681472628034,672241
3577564803,2025-04-07,3.4242805799257123,672241
3577564803,2025-04-14,5.425207979119234,672241
3577564803,2025-04-21,3.4248408515546025,672241
3577564803,2025-04-28,3.925290418835899,672241
3577564803,2025-05-05,3.9256096508375724,672241
3577564803,2025-05-12,2.925438024114221,672241
3577564803,2025-05-19,5.926633337589187,672241
3577564803,2025-05-26,5.426265663770758,672241
3577564803,2025-06-02,4.4268280718063995,672241
3577564803,2025-06-09,3.9272090123345498,672241
3577564803,2025-06-16,4.927286814521132,672241
3691275758,2025-03-10,-0.09183642266563423,672241
3691275758,2025-03-17,0.40253223062062166,672241
3691275758,2025-03-24,-0.1029295755598944,672241
3691275758,2025-03-31,-0.10834031758140178,672241
3691275758,2025-04-07,0.38627776806080144,672241
3691275758,2025-04-14,0.38101226785167674,672241
3691275758,2025-04-21,-0.12411500641886461,672241
3691275758,2025-04-28,0.3707557079470163,672241
3691275758,2025-05-05,0.3658472929124632,672241
3691275758,2025-05-12,0.3609542694015132,672241
3691275758,2025-05-19,-0.14391359091646116,672241
3691275758,2025-05-26,-0.14866784248328033,672241
3691275758,2025-06-02,0.34669863154821606,672241
3691275758,2025-06-09,-0.157892445022914,672241
3691275758,2025-06-16,-0.1623837047378656,672241
3692477582,2025-03-10,0.015360991113664867,672241
3692477582,2025-03-17,0.015368962676680697,672241
3692477582,2025-03-24,0.015376960748195986,672241
3692477582,2025-03-31,0.015385004894234229,672241
3692477582,2025-04-07,0.015393052237293668,672241
3692477582,2025-04-14,0.01540151949458133,672241
3692477582,2025-04-21,0.5154298157715033,672241
3692477582,2025-04-28,0.015418212575463164,672241
3692477582,2025-05-05,0.01542643155988855,672241
3692477582,2025-05-12,0.015434672559219056,672241
3692477582,2025-05-19,0.015442933516533232,672241
3692477582,2025-05-26,0.015451974511657328,672241
3692477582,2025-06-02,0.015460244168420782,672241
3692477582,2025-06-09,1.0155081263937848,672241
3692477582,2025-06-16,0.015476162273599596,672241
3693412504,2025-03-10,0.0,672241
3693412504,2025-03-17,0.0,672241
3693412504,2025-03-24,0.0,672241
3693412504,2025-03-31,0.0,672241
3693412504,2025-04-07,0.0,672241
3693412504,2025-04-14,0.0,672241
3693412504,2025-04-21,0.0,672241
3693412504,2025-04-28,0.0,672241
3693412504,2025-05-05,0.0,672241
3693412504,2025-05-12,0.0,672241
3693412504,2025-05-19,0.0,672241
3693412504,2025-05-26,0.0,672241
3693412504,2025-06-02,0.0,672241
3693412504,2025-06-09,0.0,672241
3693412504,2025-06-16,0.0,672241
3867746102,2025-03-10,0.15487482900088628,672241
3867746102,2025-03-17,0.1548558862392842,672241
3867746102,2025-03-24,0.15483377243295587,672241
3867746102,2025-03-31,0.15480842175783335,672241
3867746102,2025-04-07,0.15479228974406428,672241
3867746102,2025-04-14,0.1547810764925265,672241
3867746102,2025-04-21,0.15477038459414055,672241
3867746102,2025-04-28,0.1547558035942067,672241
3867746102,2025-05-05,0.15473721340594832,672241
3867746102,2025-05-12,0.15472283324482594,672241
3867746102,2025-05-19,0.15471250573903195,672241
3867746102,2025-05-26,0.1546685477786726,672241
3867746102,2025-06-02,0.15465377104051253,672241
3867746102,2025-06-09,0.6546710718202088,672241
3867746102,2025-06-16,0.1546340390201949,672241
3880204628,2025-03-10,-0.03990278235888135,672241
3880204628,2025-03-17,-0.04609509346459318,672241
3880204628,2025-03-24,-0.05221008679987908,672241
3880204628,2025-03-31,-0.0582457531719254,672241
3880204628,2025-04-07,-0.06420145323028005,672241
3880204628,2025-04-14,-0.07007653358297045,672241
3880204628,2025-04-21,-0.07587086848224775,672241
3880204628,2025-04-28,-0.08158344218720527,672241
3880204628,2025-05-05,-0.08721332523338851,672241
3880204628,2025-05-12,-0.09276052197978817,672241
3880204628,2025-05-19,-0.09822482938562663,672241
3880204628,2025-05-26,-0.10361257858898851,672241
3880204628,2025-06-02,-0.10890915091443698,672241
3880204628,2025-06-09,-0.11412343327146776,672241
3880204628,2025-06-16,-0.11925397067639652,672241
3926767355,2025-03-10,-0.015169101479670377,672241
3926767355,2025-03-17,-0.015191978669429451,672241
3926767355,2025-03-24,-0.015215702501783779,672241
3926767355,2025-03-31,-0.015237964207735516,672241
3926767355,2025-04-07,-0.015256482343467465,672241
3926767355,2025-04-14,-0.015276580859102745,672241
3926767355,2025-04-21,-0.015293393750228534,672241
3926767355,2025-04-28,-0.015319801722032567,672241
3926767355,2025-05-05,-0.015347896402728323,672241
3926767355,2025-05-12,-0.015362194151527425,672241
3926767355,2025-05-19,-0.015375462604040463,672241
3926767355,2025-05-26,-0.015382808321172725,672241
3926767355,2025-06-02,-0.015394765666293053,672241
3926767355,2025-06-09,-0.015406454033697337,672241
3926767355,2025-06-16,-0.01541802292069716,672241
4079053893,2025-03-10,-0.45928142829452434,672241
4079053893,2025-03-17,-0.006189287390941711,672241
4079053893,2025-03-24,-0.552633660388165,672241
4079053893,2025-03-31,-0.0986779193815048,672241
4079053893,2025-04-07,0.3557181277964745,672241
4079053893,2025-04-14,-0.18941768339627443,672241
4079053893,2025-04-21,-0.2341367320842974,672241
4079053893,2025-04-28,-0.27842005566846767,672241
4079053893,2025-05-05,-0.8222527343529678,672241
4079053893,2025-05-12,-0.8656674405387617,672241
4079053893,2025-05-19,-0.9086445366184528,672241
4079053893,2025-05-26,-0.9512119516081817,672241
4079053893,2025-06-02,0.006769907059446356,672241
4079053893,2025-06-09,-1.0349546380961345,672241
4079053893,2025-06-16,-1.0761703646204215,672241
4166277217,2025-03-10,3.8447727134655123,672241
4166277217,2025-03-17,2.8447906245252508,672241
4166277217,2025-03-24,4.3450364731660205,672241
4166277217,2025-03-31,5.345238553766478,672241
4166277217,2025-04-07,5.845349147253687,672241
4166277217,2025-04-14,4.345195537360082,672241
4166277217,2025-04-21,5.345264366107987,672241
4166277217,2025-04-28,5.34531105750244,672241
4166277217,2025-05-05,4.345292840525829,672241
4166277217,2025-05-12,5.845605841709942,672241
4166277217,2025-05-19,6.345912557880482,672241
4166277217,2025-05-26,5.845923578576349,672241
4166277217,2025-06-02,5.3459801219541605,672241
4166277217,2025-06-09,10.346161953447336,672241
4166277217,2025-06-16,4.846375349879702,672241
4203509252,2025-03-10,0.22352916108912335,672241
4203509252,2025-03-17,1.223474523144516,672241
4203509252,2025-03-24,1.2235038507199352,672241
4203509252,2025-03-31,0.7235715320688407,672241
4203509252,2025-04-07,1.223555644379707,672241
4203509252,2025-04-14,0.223657108870495,672241
4203509252,2025-04-21,1.2235956467057578,672241
4203509252,2025-04-28,0.2236884112756899,672241
4203509252,2025-05-05,0.2237019252494859,672241
4203509252,2025-05-12,0.22371733671039334,672241
4203509252,2025-05-19,0.22373476290948585,672241
4203509252,2025-05-26,1.7238236614948668,672241
4203509252,2025-06-02,0.7237677429540504,672241
4203509252,2025-06-09,0.22374998325399253,672241
4203509252,2025-06-16,1.2238461727535683,672241
4233243369,2025-03-10,0.1443205326832911,672241
4233243369,2025-03-17,0.14426072011961033,672241
4233243369,2025-03-24,0.1441079943536558,672241
4233243369,2025-03-31,0.6439521770206229,672241
4233243369,2025-04-07,0.6438721629496094,672241
4233243369,2025-04-14,0.14395779725493468,672241
4233243369,2025-04-21,0.6442721448047196,672241
4233243369,2025-04-28,0.6445127053580396,672241
4233243369,2025-05-05,0.14420229707290388,672241
4233243369,2025-05-12,8.144001404390583,672241
4233243369,2025-05-19,8.143951552628618,672241
4233243369,2025-05-26,0.14412967040312918,672241
4233243369,2025-06-02,0.14439378394929614,672241
4233243369,2025-06-09,0.1441264683827197,672241
4233243369,2025-06-16,0.1437900373082362,672241
4244979510,2025-03-10,8.118851494787194e-05,672241
4244979510,2025-03-17,0.00010087466246511134,672241
4244979510,2025-03-24,0.0001693444143258116,672241
4244979510,2025-03-31,0.000254078693076365,672241
4244979510,2025-04-07,3.000324632185589,672241
4244979510,2025-04-14,5.500458587155952,672241
4244979510,2025-04-21,5.500667513233185,672241
4244979510,2025-04-28,3.5009018277396526,672241
4244979510,2025-05-05,2.50118751203656,672241
4244979510,2025-05-12,3.5014464123060165,672241
4244979510,2025-05-19,1.5016528067304455,672241
4244979510,2025-05-26,1.5016869724031014,672241
4244979510,2025-06-02,2.001656863138416,672241
4244979510,2025-06-09,0.0014832700876389326,672241
4244979510,2025-06-16,0.0013701229194558184,672241
4293110694,2025-03-10,0.035074469901048684,672241
4293110694,2025-03-17,0.0337855364380781,672241
4293110694,2025-03-24,0.032633865937219245,672241
4293110694,2025-03-31,0.03160797715877141,672241
4293110694,2025-04-07,0.030696892985610708,672241
4293110694,2025-04-14,0.029890211872379804,672241
4293110694,2025-04-21,0.02917814803033894,672241
4293110694,2025-04-28,0.02855155948859527,672241
4293110694,2025-05-05,0.02800194869491981,672241
4293110694,2025-05-12,0.02752145789798405,672241
4293110694,2025-05-19,0.027102838527445324,672241
4293110694,2025-05-26,0.026739427432504435,672241
4293110694,2025-06-02,0.02642511061708898,672241
4293110694,2025-06-09,0.026154295121009072,672241
4293110694,2025-06-16,0.025921855897962,672241
4299736790,2025-03-10,0.00457330882965,672241
4299736790,2025-03-17,0.004571811155684027,672241
4299736790,2025-03-24,0.0045716732518280255,672241
4299736790,2025-03-31,0.004572949368350777,672241
4299736790,2025-04-07,0.004575602101724571,672241
4299736790,2025-04-14,0.004579353879066314,672241
4299736790,2025-04-21,0.004583893301845152,672241
4299736790,2025-04-28,0.004588725412035886,672241
4299736790,2025-05-05,0.0045931471356461424,672241
4299736790,2025-05-12,0.004596183013982333,672241
4299736790,2025-05-19,0.00459686005192177,672241
4299736790,2025-05-26,0.004591306262991139,672241
4299736790,2025-06-02,0.5046016581807671,672241
4299736790,2025-06-09,0.004594738655416437,672241
4299736790,2025-06-16,0.004599306567336106,672241
4299740219,2025-03-10,4.014007623811369,672241
4299740219,2025-03-17,4.016276951184206,672241
4299740219,2025-03-24,4.018371694391865,672241
4299740219,2025-03-31,4.020304202893164,672241
4299740219,2025-04-07,4.0220026503305855,672241
4299740219,2025-04-14,4.023433291540622,672241
4299740219,2025-04-21,4.024479110459765,672241
4299740219,2025-04-28,4.024974819940496,672241
4299740219,2025-05-05,4.025233774806426,672241
4299740219,2025-05-12,4.025327914039027,672241
4299740219,2025-05-19,4.0251215150995865,672241
4299740219,2025-05-26,4.030655777114649,672241
4299740219,2025-06-02,7.015869222610013,672241
4299740219,2025-06-09,5.5218239033607714,672241
4299740219,2025-06-16,7.014237347734882,672241
4391268112,2025-03-10,1.4668287502566502,672241
4391268112,2025-03-17,1.4668239399487808,672241
4391268112,2025-03-24,1.4668121290954097,672241
4391268112,2025-03-31,1.466793849291664,672241
4391268112,2025-04-07,1.4667817974072528,672241
4391268112,2025-04-14,1.466780715289209,672241
4391268112,2025-04-21,1.466787624564799,672241
4391268112,2025-04-28,1.4667973132590164,672241
4391268112,2025-05-05,1.4668066595627594,672241
4391268112,2025-05-12,1.4668149302516242,672241
4391268112,2025-05-19,1.46681680827414,672241
4391268112,2025-05-26,1.4668108553535255,672241
4391268112,2025-06-02,1.4668053218855128,672241
4391268112,2025-06-09,1.4667999352469048,672241
4391268112,2025-06-16,1.4667919950463935,672241
4396560443,2025-03-10,0.4935355809727572,672241
4396560443,2025-03-17,0.4935517900846312,672241
4396560443,2025-03-24,0.4935646613251058,672241
4396560443,2025-03-31,0.49357125725760764,672241
4396560443,2025-04-07,0.4935817493412634,672241
4396560443,2025-04-14,0.49359545523224846,672241
4396560443,2025-04-21,0.4936062625268922,672241
4396560443,2025-04-28,0.49362320890576666,672241
4396560443,2025-05-05,0.4936461795543394,672241
4396560443,2025-05-12,0.49367558502367387,672241
4396560443,2025-05-19,0.4937155110239464,672241
4396560443,2025-05-26,0.4936684556678009,672241
4396560443,2025-06-02,0.49368881823873334,672241
4396560443,2025-06-09,0.49368628550138194,672241
4396560443,2025-06-16,0.4936599299533865,672241
4475480724,2025-03-10,6.439738449930153,672241
4475480724,2025-03-17,6.439785786746015,672241
4475480724,2025-03-24,6.4398243142075655,672241
4475480724,2025-03-31,6.43976897484691,672241
4475480724,2025-04-07,6.439690535697436,672241
4475480724,2025-04-14,6.439632136919882,672241
4475480724,2025-04-21,6.4395794099835815,672241
4475480724,2025-04-28,6.439511833419513,672241
4475480724,2025-05-05,6.439420817809983,672241
4475480724,2025-05-12,6.439313368642937,672241
4475480724,2025-05-19,6.439201129183338,672241
4475480724,2025-05-26,6.438942712019531,672241
4475480724,2025-06-02,6.438726393801187,672241
4475480724,2025-06-09,6.438451782772757,672241
4475480724,2025-06-16,6.43813857276902,672241
4475481627,2025-03-10,1.720766949284008,672241
4475481627,2025-03-17,1.755135051502407,672241
4475481627,2025-03-24,1.7884473815594666,672241
4475481627,2025-03-31,1.820787961098086,672241
4475481627,2025-04-07,1.8522332411500886,672241
4475481627,2025-04-14,1.8828540493503847,672241
4475481627,2025-04-21,1.912716400804171,672241
4475481627,2025-04-28,1.9418830694627782,672241
4475481627,2025-05-05,1.9704152601699925,672241
4475481627,2025-05-12,1.9983736827820355,672241
4475481627,2025-05-19,2.0258209776453917,672241
4475481627,2025-05-26,2.052826874996929,672241
4475481627,2025-06-02,2.0794643023467625,672241
4475481627,2025-06-09,2.105814025057499,672241
4475481627,2025-06-16,2.1319665766526583,672241
4475482043,2025-03-10,0.1374538178715505,672241
4475482043,2025-03-17,0.14175830072261475,672241
4475482043,2025-03-24,0.14601959266257067,672241
4475482043,2025-03-31,0.15023750028154315,672241
4475482043,2025-04-07,0.1544118432139364,672241
4475482043,2025-04-14,0.15854247509830033,672241
4475482043,2025-04-21,0.1626292207905734,672241
4475482043,2025-04-28,0.16667196255886957,672241
4475482043,2025-05-05,0.17067143444494942,672241
4475482043,2025-05-12,0.17462670801475988,672241
4475482043,2025-05-19,0.17853681073511068,672241
4475482043,2025-05-26,0.18240075134594802,672241
4475482043,2025-06-02,0.18622186935943777,672241
4475482043,2025-06-09,0.18999828106431677,672241
4475482043,2025-06-16,0.19372988934316235,672241
4486038235,2025-03-10,0.31334269155251016,672241
4486038235,2025-03-17,0.3133257565703692,672241
4486038235,2025-03-24,0.3133338808245001,672241
4486038235,2025-03-31,0.313365775892352,672241
4486038235,2025-04-07,0.31338062720287546,672241
4486038235,2025-04-14,0.3133558159377167,672241
4486038235,2025-04-21,0.3133011679303269,672241
4486038235,2025-04-28,0.31323488788126835,672241
4486038235,2025-05-05,0.31317284641849247,672241
4486038235,2025-05-12,0.3131212139370021,672241
4486038235,2025-05-19,0.3130783262471135,672241
4486038235,2025-05-26,0.3130311088987757,672241
4486038235,2025-06-02,0.31298111980762217,672241
4486038235,2025-06-09,0.3129248767121488,672241
4486038235,2025-06-16,0.31287120662445034,672241
4486038328,2025-03-10,0.5447465724867306,672241
4486038328,2025-03-17,0.5620257886852813,672241
4486038328,2025-03-24,0.5791275399207833,672241
4486038328,2025-03-31,0.5960478014649454,672241
4486038328,2025-04-07,0.6127876944304408,672241
4486038328,2025-04-14,0.6293481561340845,672241
4486038328,2025-04-21,0.645724642662405,672241
4486038328,2025-04-28,0.6619273904984346,672241
4486038328,2025-05-05,0.6779520873009509,672241
4486038328,2025-05-12,0.6937945174113829,672241
4486038328,2025-05-19,0.7094711996181126,672241
4486038328,2025-05-26,0.7249204372630544,672241
4486038328,2025-06-02,0.7402291963607103,672241
4486038328,2025-06-09,0.7553549188067874,672241
4486038328,2025-06-16,0.7702983328295261,672241
4486038387,2025-03-10,0.24363427414532618,672241
4486038387,2025-03-17,0.24364314863762243,672241
4486038387,2025-03-24,0.24364066618769564,672241
4486038387,2025-03-31,0.24362997067799977,672241
4486038387,2025-04-07,0.2436180921426695,672241
4486038387,2025-04-14,0.2436101831327311,672241
4486038387,2025-04-21,0.2436072330511021,672241
4486038387,2025-04-28,0.24360646477605402,672241
4486038387,2025-05-05,0.24360450156832436,672241
4486038387,2025-05-12,0.24360203023021282,672241
4486038387,2025-05-19,0.24360478617201997,672241
4486038387,2025-05-26,0.24359846533309842,672241
4486038387,2025-06-02,0.2435977539550589,672241
4486038387,2025-06-09,0.24358726285334856,672241
4486038387,2025-06-16,0.24357421884933783,672241
4636511797,2025-03-10,1.0002051079754817,672241
4636511797,2025-03-17,1.0004165200021038,672241
4636511797,2025-03-24,1.0005290663813442,672241
4636511797,2025-03-31,1.0005507348622753,672241
4636511797,2025-04-07,1.0005652316647358,672241
4636511797,2025-04-14,1.0006026554015301,672241
4636511797,2025-04-21,1.000576817338026,672241
4636511797,2025-04-28,1.0005041155000753,672241
4636511797,2025-05-05,1.000476345890425,672241
4636511797,2025-05-12,1.0004941108468428,672241
4636511797,2025-05-19,1.0005020036817582,672241
4636511797,2025-05-26,1.0005081987486082,672241
4636511797,2025-06-02,1.0005622673548984,672241
4636511797,2025-06-09,1.0006314903548208,672241
4636511797,2025-06-16,1.0006889090387072,672241
4709870548,2025-03-10,1.536499307627325,672241
4709870548,2025-03-17,1.5366404468507346,672241
4709870548,2025-03-24,1.5367778238544298,672241
4709870548,2025-03-31,1.5368693926414383,672241
4709870548,2025-04-07,1.5369152296070374,672241
4709870548,2025-04-14,1.5369343912977382,672241
4709870548,2025-04-21,1.5369476078403919,672241
4709870548,2025-04-28,1.536969287046994,672241
4709870548,2025-05-05,1.5370053595488533,672241
4709870548,2025-05-12,1.5370542816452606,672241
4709870548,2025-05-19,1.537110114884376,672241
4709870548,2025-05-26,1.5371645399512495,672241
4709870548,2025-06-02,1.5372104140233407,672241
4709870548,2025-06-09,1.5372418614559713,672241
4709870548,2025-06-16,1.5372552169457137,672241
4723833696,2025-03-10,0.1419220792878575,672241
4723833696,2025-03-17,0.14173296159382498,672241
4723833696,2025-03-24,0.6416708900098449,672241
4723833696,2025-03-31,1.1417596328527377,672241
4723833696,2025-04-07,0.6422134175778409,672241
4723833696,2025-04-14,1.1425199609992212,672241
4723833696,2025-04-21,7.643108190762861,672241
4723833696,2025-04-28,-0.357572593488215,672241
4723833696,2025-05-05,1.1419903153254547,672241
4723833696,2025-05-12,2.1416510790522567,672241
4723833696,2025-05-19,-0.35792135514772916,672241
4723833696,2025-05-26,0.1428055177164287,672241
4723833696,2025-06-02,2.643951289870851,672241
4723833696,2025-06-09,7.645023058595773,672241
4723833696,2025-06-16,2.645066367980707,672241
