sku_id,category_id,period,qty_total
3022776731,672241,2025-01-20,-0.1143097705633391
3022776731,672241,2025-01-27,0.3856706568862228
3022776731,672241,2025-02-03,0.38559496687200323
3022776731,672241,2025-02-10,-0.11441766625691324
3022776731,672241,2025-02-17,0.38553723659996575
3022776731,672241,2025-02-24,0.3855596867592632
3022776731,672241,2025-03-03,0.38554990833986524
3238598023,672241,2024-11-25,-0.14976010622842023
3238598023,672241,2024-12-02,-0.1744582243800655
3238598023,672241,2024-12-09,-0.19886139875927664
3238598023,672241,2024-12-16,-0.22296968654446098
3238598023,672241,2024-12-23,0.2532112171245784
3238598023,672241,2024-12-30,0.7296810101422647
3238598023,672241,2025-01-06,-0.2935487379456243
3238598023,672241,2025-01-13,0.18349931316106172
3238598023,672241,2025-01-20,-0.33915318760952706
3238598023,672241,2025-01-27,-0.36151776305084204
3238598023,672241,2025-02-03,-0.3835892739639674
3238598023,672241,2025-02-10,-0.40536707402126454
3238598023,672241,2025-02-17,-0.42685113841979627
3238598023,672241,2025-02-24,0.051953160306618784
3238598023,672241,2025-03-03,0.5310477453571717
3252722291,672241,2024-11-25,-0.2285917612159853
3252722291,672241,2024-12-02,0.2713741887305867
3252722291,672241,2024-12-09,-0.22861454261895425
3252722291,672241,2024-12-16,-0.22851038431628942
3252722291,672241,2024-12-23,-0.22843756043923713
3252722291,672241,2024-12-30,-0.22842903943357934
3252722291,672241,2025-01-06,-0.22846274119465265
3252722291,672241,2025-01-13,-0.2284875593886965
3252722291,672241,2025-01-20,0.27151322441286496
3252722291,672241,2025-01-27,-0.22842300853467543
3252722291,672241,2025-02-03,-0.22833675433969047
3252722291,672241,2025-02-10,-0.22823284128892155
3252722291,672241,2025-02-17,-0.22813076064927665
3252722291,672241,2025-02-24,0.2719418393294362
3252722291,672241,2025-03-03,-0.22799115893417765
3576081009,672241,2024-11-25,-0.05588301040594766
3576081009,672241,2024-12-02,-0.05592526258138247
3576081009,672241,2024-12-09,0.44412833286525005
3576081009,672241,2024-12-16,-0.056047399571292525
3576081009,672241,2024-12-23,-0.056125349221531506
3576081009,672241,2024-12-30,-0.05620576016988825
3576081009,672241,2025-01-06,0.44361310935808207
3576081009,672241,2025-01-13,-0.056344245845228416
3576081009,672241,2025-01-20,-0.05640573042546437
3576081009,672241,2025-01-27,0.9437345425473197
3576081009,672241,2025-02-03,-0.05657516268351091
3576081009,672241,2025-02-10,-0.05668198239494068
3576081009,672241,2025-02-17,0.4431112934190162
3576081009,672241,2025-02-24,-0.05686862664989595
3576081009,672241,2025-03-03,-0.05694738959123344
3577564803,672241,2024-11-25,5.764757985393263
3577564803,672241,2024-12-02,5.860041547335278
3577564803,672241,2024-12-09,5.454234597042489
3577564803,672241,2024-12-16,5.547151189489083
3577564803,672241,2024-12-23,5.638814399283687
3577564803,672241,2024-12-30,5.729219694146243
3577564803,672241,2025-01-06,7.318339903313733
3577564803,672241,2025-01-13,7.406305328812982
3577564803,672241,2025-01-20,6.993026736246673
3577564803,672241,2025-01-27,7.578512052101011
3577564803,672241,2025-02-03,6.662795560468268
3577564803,672241,2025-02-10,7.245917748704834
3577564803,672241,2025-02-17,8.327872334647292
3577564803,672241,2025-02-24,7.408720791118532
3577564803,672241,2025-03-03,6.988319326507261
3691275758,672241,2024-11-25,-0.029980142871679688
3691275758,672241,2024-12-02,-0.038237170026650655
3691275758,672241,2024-12-09,-0.04639905720245528
3691275758,672241,2024-12-16,-0.05446558673900803
3691275758,672241,2024-12-23,0.43757301688503314
3691275758,672241,2024-12-30,-0.07030620994063061
3691275758,672241,2025-01-06,-0.07808030754809882
3691275758,672241,2025-01-13,-0.08575801001130007
3691275758,672241,2025-01-20,0.4066700141738672
3691275758,672241,2025-01-27,-0.10081915903706068
3691275758,672241,2025-02-03,-0.10820228407903691
3691275758,672241,2025-02-10,-0.11548849553161954
3691275758,672241,2025-02-17,-0.1226773784768023
3691275758,672241,2025-02-24,-0.12976922803240176
3691275758,672241,2025-03-03,0.3632270584336159
3692477582,672241,2024-11-25,-0.028848910252203878
3692477582,672241,2024-12-02,-0.028848875197902
3692477582,672241,2024-12-09,-0.028848844456611317
3692477582,672241,2024-12-16,-0.0288488100700489
3692477582,672241,2024-12-23,-0.028848813845595168
3692477582,672241,2024-12-30,-0.028848827106398283
3692477582,672241,2025-01-06,-0.028848847078568288
3692477582,672241,2025-01-13,-0.028848862788531195
3692477582,672241,2025-01-20,-0.028848885093878267
3692477582,672241,2025-01-27,-0.028848885243528858
3692477582,672241,2025-02-03,-0.028848906282923456
3692477582,672241,2025-02-10,-0.0288489067485182
3692477582,672241,2025-02-17,-0.028848917206362245
3692477582,672241,2025-02-24,-0.028848903076531884
3692477582,672241,2025-03-03,-0.02884892035506994
3693412504,672241,2024-11-25,0.0
3693412504,672241,2024-12-02,0.0
3693412504,672241,2024-12-09,0.0
3693412504,672241,2024-12-16,0.0
3693412504,672241,2024-12-23,0.0
3693412504,672241,2024-12-30,0.0
3693412504,672241,2025-01-06,0.0
3693412504,672241,2025-01-13,0.0
3693412504,672241,2025-01-20,0.0
3693412504,672241,2025-01-27,0.0
3693412504,672241,2025-02-03,0.0
3693412504,672241,2025-02-10,0.0
3693412504,672241,2025-02-17,0.0
3693412504,672241,2025-02-24,0.0
3693412504,672241,2025-03-03,0.0
3867746102,672241,2024-11-25,0.11556402780288678
3867746102,672241,2024-12-02,0.11551330792090697
3867746102,672241,2024-12-09,0.11546859704715096
3867746102,672241,2024-12-16,0.1154290888355294
3867746102,672241,2024-12-23,0.1153938561994681
3867746102,672241,2024-12-30,0.11536323652399481
3867746102,672241,2025-01-06,0.1153375053875808
3867746102,672241,2025-01-13,0.1153158019698799
3867746102,672241,2025-01-20,0.11529804419234915
3867746102,672241,2025-01-27,0.11528406338039114
3867746102,672241,2025-02-03,0.11527306596043553
3867746102,672241,2025-02-10,0.11526608096911198
3867746102,672241,2025-02-17,0.11526233600996619
3867746102,672241,2025-02-24,0.11526099575248962
3867746102,672241,2025-03-03,0.11526243600684472
3880204628,672241,2024-11-25,1.2026811152637673
3880204628,672241,2024-12-02,0.202491920492976
3880204628,672241,2024-12-09,0.20243616848828044
3880204628,672241,2024-12-16,0.20237851444426264
3880204628,672241,2024-12-23,0.2023214919779623
3880204628,672241,2024-12-30,0.20226697621345832
3880204628,672241,2025-01-06,0.20221646671962815
3880204628,672241,2025-01-13,1.201997197946087
3880204628,672241,2025-01-20,0.20183155421685403
3880204628,672241,2025-01-27,0.20181152960775695
3880204628,672241,2025-02-03,0.20179921130576567
3880204628,672241,2025-02-10,0.20179477471911036
3880204628,672241,2025-02-17,0.2017982787654792
3880204628,672241,2025-02-24,0.20180942233479826
3880204628,672241,2025-03-03,0.20182790784203383
3926767355,672241,2024-11-25,-0.03034511978055504
3926767355,672241,2024-12-02,-0.030161685501490232
3926767355,672241,2024-12-09,-0.029979488975765245
3926767355,672241,2024-12-16,-0.02979868077928724
3926767355,672241,2024-12-23,-0.029619438307835866
3926767355,672241,2024-12-30,-0.029441687780743603
3926767355,672241,2025-01-06,0.4708379434231571
3926767355,672241,2025-01-13,-0.029049914387384496
3926767355,672241,2025-01-20,-0.028956981179796032
3926767355,672241,2025-01-27,0.47123718330868675
3926767355,672241,2025-02-03,-0.028736553841920087
3926767355,672241,2025-02-10,-0.028730310789729457
3926767355,672241,2025-02-17,-0.028726743124090348
3926767355,672241,2025-02-24,-0.028724538703041425
3926767355,672241,2025-03-03,-0.028719591549067225
4079053893,672241,2024-11-25,0.7130835991642144
4079053893,672241,2024-12-02,0.7131299035366079
4079053893,672241,2024-12-09,1.2130426807940333
4079053893,672241,2024-12-16,0.7130353031608295
4079053893,672241,2024-12-23,1.7128013020410018
4079053893,672241,2024-12-30,2.712630357137951
4079053893,672241,2025-01-06,1.2129064796989988
4079053893,672241,2025-01-13,0.7130874612003046
4079053893,672241,2025-01-20,0.7131505247459086
4079053893,672241,2025-01-27,0.7131524243899003
4079053893,672241,2025-02-03,1.7130109602678876
4079053893,672241,2025-02-10,0.7131519909589246
4079053893,672241,2025-02-17,0.7131369434532524
4079053893,672241,2025-02-24,1.7129544730027768
4079053893,672241,2025-03-03,2.21289452591535
4166277217,672241,2024-11-25,3.568798223809162
4166277217,672241,2024-12-02,3.568834951752812
4166277217,672241,2024-12-09,3.5687484211393476
4166277217,672241,2024-12-16,3.568667342807089
4166277217,672241,2024-12-23,3.5685557861001107
4166277217,672241,2024-12-30,3.568429978127114
4166277217,672241,2025-01-06,3.5683156396524938
4166277217,672241,2025-01-13,3.568229897511928
4166277217,672241,2025-01-20,3.568174528996203
4166277217,672241,2025-01-27,3.5681017974599154
4166277217,672241,2025-02-03,4.068062671224088
4166277217,672241,2025-02-10,4.068000083220502
4166277217,672241,2025-02-17,4.068060367795015
4166277217,672241,2025-02-24,3.568042091757759
4166277217,672241,2025-03-03,4.568102206166081
4203509252,672241,2024-11-25,0.9923964964485162
4203509252,672241,2024-12-02,1.003884807558996
4203509252,672241,2024-12-09,1.0151227484426335
4203509252,672241,2024-12-16,1.0261018362391294
4203509252,672241,2024-12-23,1.036812980146114
4203509252,672241,2024-12-30,1.0472493926909574
4203509252,672241,2025-01-06,1.0574071532060982
4203509252,672241,2025-01-13,1.0672834782385234
4203509252,672241,2025-01-20,1.0768767613849488
4203509252,672241,2025-01-27,1.0861883535809296
4203509252,672241,2025-02-03,1.0952202404862659
4203509252,672241,2025-02-10,1.1039771150660296
4203509252,672241,2025-02-17,1.1124641352912084
4203509252,672241,2025-02-24,1.1206892195603715
4203509252,672241,2025-03-03,1.1286624336872382
4233243369,672241,2024-11-25,0.633378642797788
4233243369,672241,2024-12-02,0.6334004667052062
4233243369,672241,2024-12-09,0.6333944814441588
4233243369,672241,2024-12-16,0.6334114801992512
4233243369,672241,2024-12-23,0.6333825015566005
4233243369,672241,2024-12-30,0.6333317381433609
4233243369,672241,2025-01-06,0.6332745687926337
4233243369,672241,2025-01-13,0.6332329699495594
4233243369,672241,2025-01-20,0.633211854923678
4233243369,672241,2025-01-27,0.6332037772653158
4233243369,672241,2025-02-03,0.6332186492332769
4233243369,672241,2025-02-10,0.6332466460971133
4233243369,672241,2025-02-17,0.6332719985684241
4233243369,672241,2025-02-24,0.6332689901893647
4233243369,672241,2025-03-03,0.6332594998356809
4244979510,672241,2024-11-25,-0.00024765088371303534
4244979510,672241,2024-12-02,-0.00041993082945990245
4244979510,672241,2024-12-09,-0.0005790674448576949
4244979510,672241,2024-12-16,-0.000774771646827821
4244979510,672241,2024-12-23,-0.0009842872446287343
4244979510,672241,2024-12-30,-0.0011884163816239246
4244979510,672241,2025-01-06,-0.0013854210780672727
4244979510,672241,2025-01-13,-0.0015371743595927745
4244979510,672241,2025-01-20,-0.0017046154737511143
4244979510,672241,2025-01-27,-0.0018588266673283949
4244979510,672241,2025-02-03,-0.0020198806724360807
4244979510,672241,2025-02-10,-0.002139371950184099
4244979510,672241,2025-02-17,-0.0022384771919478075
4244979510,672241,2025-02-24,-0.0022886741139822586
4244979510,672241,2025-03-03,-0.0023465975659123783
4293110694,672241,2024-11-25,0.0
4293110694,672241,2024-12-02,0.0
4293110694,672241,2024-12-09,0.0
4293110694,672241,2024-12-16,0.0
4293110694,672241,2024-12-23,0.0
4293110694,672241,2024-12-30,0.0
4293110694,672241,2025-01-06,0.0
4293110694,672241,2025-01-13,0.0
4293110694,672241,2025-01-20,0.0
4293110694,672241,2025-01-27,0.0
4293110694,672241,2025-02-03,0.0
4293110694,672241,2025-02-10,0.0
4293110694,672241,2025-02-17,0.0
4293110694,672241,2025-02-24,0.0
4293110694,672241,2025-03-03,0.0
4299736790,672241,2024-11-25,0.08654327600375955
4299736790,672241,2024-12-02,0.0865433401131618
4299736790,672241,2024-12-09,0.08654312379580968
4299736790,672241,2024-12-16,0.0865423793001224
4299736790,672241,2024-12-23,0.08654150362598133
4299736790,672241,2024-12-30,0.08654085598859663
4299736790,672241,2025-01-06,0.08654015048595182
4299736790,672241,2025-01-13,0.08653944619641715
4299736790,672241,2025-01-20,0.08653879472256641
4299736790,672241,2025-01-27,0.08653790000760403
4299736790,672241,2025-02-03,0.08653708955313244
4299736790,672241,2025-02-10,0.08653635982236503
4299736790,672241,2025-02-17,0.0865357294359348
4299736790,672241,2025-02-24,0.08653518755912022
4299736790,672241,2025-03-03,0.0865347158418008
4299740219,672241,2024-11-25,2.4597503669978207
4299740219,672241,2024-12-02,2.4597480832147345
4299740219,672241,2024-12-09,2.459638879487524
4299740219,672241,2024-12-16,2.459539133461709
4299740219,672241,2024-12-23,2.459469619232305
4299740219,672241,2024-12-30,2.4594159104556415
4299740219,672241,2025-01-06,2.4593676487419276
4299740219,672241,2025-01-13,2.4593265817690564
4299740219,672241,2025-01-20,2.459295311317779
4299740219,672241,2025-01-27,2.4592680473648603
4299740219,672241,2025-02-03,2.4592432524610697
4299740219,672241,2025-02-10,2.4592289043755446
4299740219,672241,2025-02-17,2.459223178961288
4299740219,672241,2025-02-24,2.4592177469065555
4299740219,672241,2025-03-03,2.4592214954138933
4391268112,672241,2024-11-25,0.30929889885635203
4391268112,672241,2024-12-02,0.3092638358251074
4391268112,672241,2024-12-09,0.3092476854784544
4391268112,672241,2024-12-16,0.3092471692216495
4391268112,672241,2024-12-23,0.3092559940636942
4391268112,672241,2024-12-30,0.30926830730057214
4391268112,672241,2025-01-06,0.3092802277737466
4391268112,672241,2025-01-13,0.30928993671780186
4391268112,672241,2025-01-20,0.30929730740058664
4391268112,672241,2025-01-27,0.30930395534070654
4391268112,672241,2025-02-03,0.309310928241278
4391268112,672241,2025-02-10,0.3093184604496669
4391268112,672241,2025-02-17,0.30932490392144885
4391268112,672241,2025-02-24,0.3093284246141139
4391268112,672241,2025-03-03,0.309328236762448
4396560443,672241,2024-11-25,0.9387583740852087
4396560443,672241,2024-12-02,0.9663331089166369
4396560443,672241,2024-12-09,0.9935724752372724
4396560443,672241,2024-12-16,1.0204723778244555
4396560443,672241,2024-12-23,1.0470306323900171
4396560443,672241,2024-12-30,1.0732441450576677
4396560443,672241,2025-01-06,1.0991110920408502
4396560443,672241,2025-01-13,1.1246297699025107
4396560443,672241,2025-01-20,1.1497992756574071
4396560443,672241,2025-01-27,1.1746184047617863
4396560443,672241,2025-02-03,1.1990872531614818
4396560443,672241,2025-02-10,1.223205188700115
4396560443,672241,2025-02-17,1.2469729498568047
4396560443,672241,2025-02-24,1.2703900882416332
4396560443,672241,2025-03-03,1.2934564773542292
4475480724,672241,2024-11-25,9.28146368890289
4475480724,672241,2024-12-02,10.50433288491997
4475480724,672241,2024-12-09,11.715810945572832
4475480724,672241,2024-12-16,12.915903854623682
4475480724,672241,2024-12-23,14.104599805627034
4475480724,672241,2024-12-30,15.281889016862257
4475480724,672241,2025-01-06,16.44775907673321
4475480724,672241,2025-01-13,17.60222133828091
4475480724,672241,2025-01-20,18.745247666191418
4475480724,672241,2025-01-27,19.876885102057017
4475480724,672241,2025-02-03,20.997068434225934
4475480724,672241,2025-02-10,22.10585830209512
4475480724,672241,2025-02-17,23.20316911148533
4475480724,672241,2025-02-24,24.289065345868963
4475480724,672241,2025-03-03,25.36346579829815
4475481627,672241,2024-11-25,0.16151315803989036
4475481627,672241,2024-12-02,0.16936843422786316
4475481627,672241,2024-12-09,0.17715844020620714
4475481627,672241,2024-12-16,0.18488350236925613
4475481627,672241,2024-12-23,0.1925439152052499
4475481627,672241,2024-12-30,0.2001400685847434
4475481627,672241,2025-01-06,0.2076722855982122
4475481627,672241,2025-01-13,0.21514088902958345
4475481627,672241,2025-01-20,0.22254614576201462
4475481627,672241,2025-01-27,0.22988830109797945
4475481627,672241,2025-02-03,0.23716752065465654
4475481627,672241,2025-02-10,0.2443839079453019
4475481627,672241,2025-02-17,0.25153753978738574
4475481627,672241,2025-02-24,0.2586283817307903
4475481627,672241,2025-03-03,0.2656563847025574
4475482043,672241,2024-11-25,0.042819109885721525
4475482043,672241,2024-12-02,0.04507159493436973
4475482043,672241,2024-12-09,0.047310684430756235
4475482043,672241,2024-12-16,0.04953426339974837
4475482043,672241,2024-12-23,0.05174048717663011
4475482043,672241,2024-12-30,0.05392776964052044
4475482043,672241,2025-01-06,0.0560947357672543
4475482043,672241,2025-01-13,0.05824022444100834
4475482043,672241,2025-01-20,0.0603632469408367
4475482043,672241,2025-01-27,0.06246298913060871
4475482043,672241,2025-02-03,0.06453878335285225
4475482043,672241,2025-02-10,0.0665900975527494
4475482043,672241,2025-02-17,0.06861652445503798
4475482043,672241,2025-02-24,0.07061776002225115
4475482043,672241,2025-03-03,0.07259360717051272
4486038235,672241,2024-11-25,0.8995420493024232
4486038235,672241,2024-12-02,0.9625701507364665
4486038235,672241,2024-12-09,1.0250104634886836
4486038235,672241,2024-12-16,1.086861570738573
4486038235,672241,2024-12-23,1.1481227670053364
4486038235,672241,2024-12-30,1.2087938044158184
4486038235,672241,2025-01-06,1.2688747012496617
4486038235,672241,2025-01-13,1.3283655891314832
4486038235,672241,2025-01-20,1.387266679609035
4486038235,672241,2025-01-27,1.4455781346355883
4486038235,672241,2025-02-03,1.5033001360483884
4486038235,672241,2025-02-10,1.560432730563258
4486038235,672241,2025-02-17,1.6169759717460426
4486038235,672241,2025-02-24,1.672929814485832
4486038235,672241,2025-03-03,1.7282942359008326
4486038328,672241,2024-11-25,0.687082039962636
4486038328,672241,2024-12-02,0.7425599008513409
4486038328,672241,2024-12-09,0.7975253867911275
4486038328,672241,2024-12-16,0.8519782456668055
4486038328,672241,2024-12-23,0.905918308645015
4486038328,672241,2024-12-30,0.9593455302481927
4486038328,672241,2025-01-06,1.0122598227202109
4486038328,672241,2025-01-13,1.0646611563184603
4486038328,672241,2025-01-20,1.1165494562875975
4486038328,672241,2025-01-27,1.1679246689390947
4486038328,672241,2025-02-03,1.218786709866944
4486038328,672241,2025-02-10,1.2691355354639282
4486038328,672241,2025-02-17,1.3189710868662805
4486038328,672241,2025-02-24,1.3682933616518003
4486038328,672241,2025-03-03,1.4171023198132369
4486038387,672241,2024-11-25,0.7874313161481814
4486038387,672241,2024-12-02,0.7874305555898556
4486038387,672241,2024-12-09,0.7874391500188965
4486038387,672241,2024-12-16,0.7874503928164999
4486038387,672241,2024-12-23,0.7874576064428203
4486038387,672241,2024-12-30,0.7874602263717282
4486038387,672241,2025-01-06,0.787459395632295
4486038387,672241,2025-01-13,0.7874533938888042
4486038387,672241,2025-01-20,0.7874469452483501
4486038387,672241,2025-01-27,0.7874418782516498
4486038387,672241,2025-02-03,0.7874362148432111
4486038387,672241,2025-02-10,0.7874289380639687
4486038387,672241,2025-02-17,0.7874221337453322
4486038387,672241,2025-02-24,0.7874176707485605
4486038387,672241,2025-03-03,0.787415549366908
4636511797,672241,2024-11-25,0.0
4636511797,672241,2024-12-02,0.0
4636511797,672241,2024-12-09,0.0
4636511797,672241,2024-12-16,0.0
4636511797,672241,2024-12-23,0.0
4636511797,672241,2024-12-30,0.0
4636511797,672241,2025-01-06,0.0
4636511797,672241,2025-01-13,0.0
4636511797,672241,2025-01-20,0.0
4636511797,672241,2025-01-27,0.0
4636511797,672241,2025-02-03,0.0
4636511797,672241,2025-02-10,0.0
4636511797,672241,2025-02-17,0.0
4636511797,672241,2025-02-24,0.0
4636511797,672241,2025-03-03,0.0
4709870548,672241,2024-11-25,0.0
4709870548,672241,2024-12-02,0.0
4709870548,672241,2024-12-09,0.0
4709870548,672241,2024-12-16,0.0
4709870548,672241,2024-12-23,0.0
4709870548,672241,2024-12-30,0.0
4709870548,672241,2025-01-06,0.0
4709870548,672241,2025-01-13,0.0
4709870548,672241,2025-01-20,0.0
4709870548,672241,2025-01-27,0.0
4709870548,672241,2025-02-03,0.0
4709870548,672241,2025-02-10,0.0
4709870548,672241,2025-02-17,0.0
4709870548,672241,2025-02-24,0.0
4709870548,672241,2025-03-03,0.0
4723833696,672241,2024-11-25,5.052073064413218
4723833696,672241,2024-12-02,2.551396097197535
4723833696,672241,2024-12-09,1.0511929249498215
4723833696,672241,2024-12-16,3.5511754376583875
4723833696,672241,2024-12-23,2.0509535346053083
4723833696,672241,2024-12-30,3.0507921148169737
4723833696,672241,2025-01-06,3.5505452951429337
4723833696,672241,2025-01-13,5.0504641437731435
4723833696,672241,2025-01-20,2.5501214835480477
4723833696,672241,2025-01-27,2.5502240256415494
4723833696,672241,2025-02-03,5.050420474920091
4723833696,672241,2025-02-10,2.550120490838787
4723833696,672241,2025-02-17,2.5503319487517953
4723833696,672241,2025-02-24,2.050311974671571
4723833696,672241,2025-03-03,2.050411437949294
4723910471,672241,2024-11-25,2.5882066838445374
4723910471,672241,2024-12-02,0.6265123475669179
4723910471,672241,2024-12-09,1.6642624437978006
4723910471,672241,2024-12-16,0.7014619359470047
4723910471,672241,2024-12-23,1.7381110970974523
4723910471,672241,2024-12-30,0.7742140570718837
4723910471,672241,2025-01-06,0.8097599236814637
4723910471,672241,2025-01-13,1.8447475010375507
4723910471,672241,2025-01-20,0.3791881014139158
4723910471,672241,2025-01-27,2.4130618731234224
4723910471,672241,2025-02-03,0.44639172747610356
4723910471,672241,2025-02-10,0.4791598200688594
